n_clusters,init,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,acedec,10,{'lr': 0.01},{'lr': 0.01},0.18988225325305147,0.3156484855313042,0.9241556954779622,0.1359102955022449,887.5706751735719,2.0937345034316146,0.3232339423084902
3,acedec,10,{'lr': 0.01},{'lr': 0.001},0.2368289280556559,0.4151651871664051,0.9536348025186033,0.14909789104444096,945.4026615274241,1.9713790552702486,0.33654406973971535
3,acedec,10,{'lr': 0.01},{'lr': 0.0001},0.2241351259292082,0.3649717355142741,0.9464796794504865,0.09180257771899622,723.4213399100627,2.9555311714251986,0.2528105472215745
3,acedec,10,{'lr': 0.01},{'lr': 1e-05},-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,acedec,10,{'lr': 0.001},{'lr': 0.01},0.20596289807480173,0.3467930870505591,0.9376073268460218,0.14740140968094584,939.006022346605,1.9887901839151407,0.3345835399827426
3,acedec,10,{'lr': 0.001},{'lr': 0.001},0.22481653706891475,0.4293790823909042,0.953921007441328,0.1252581391423345,869.5451296365563,2.228818003174524,0.309710859830692
3,acedec,10,{'lr': 0.001},{'lr': 0.0001},0.21537189364574527,0.37478275169397796,0.9450486548368632,0.09017965869907657,731.3620999838319,2.8771877570873206,0.257918899638545
3,acedec,10,{'lr': 0.001},{'lr': 1e-05},0.11810553088735246,0.2298159959381819,0.9167143674871208,0.05111918925416364,426.928286117292,3.1802100300185927,0.2392224296910632
3,acedec,10,{'lr': 0.0001},{'lr': 0.01},0.1311262149508427,0.24908795275688494,0.8717801946193474,0.075474192842045,640.8285466980544,2.883525958535321,0.25749795692807775
3,acedec,10,{'lr': 0.0001},{'lr': 0.001},0.23129325694187677,0.441156354586116,0.953062392673154,0.11498626366201631,825.3728224344994,2.386058668710475,0.2953286099974262
3,acedec,10,{'lr': 0.0001},{'lr': 0.0001},0.21684736234311242,0.3954412438629224,0.9447624499141385,0.09605484136183547,737.0115315921312,2.7809172939036735,0.2644860816216196
3,acedec,10,{'lr': 0.0001},{'lr': 1e-05},-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,acedec,10,{'lr': 1e-05},{'lr': 0.01},-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,acedec,10,{'lr': 1e-05},{'lr': 0.001},-0.000507482748245885,-0.000401014602561836,0.8692043503148255,0.1757150199720587,2.1050851679106675,0.6488359857382133,0.6064884613446146
3,acedec,10,{'lr': 1e-05},{'lr': 0.0001},-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,acedec,10,{'lr': 1e-05},{'lr': 1e-05},0.003003022823392883,0.006911109919605581,0.8692043503148255,-0.001278361117427413,36.82295824567619,8.134957488277147,0.10946958442699879
