n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,initial_clustering_class,initial_clustering_params,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
5,10,{'lr': 0.01},{'lr': 0.01},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},0.5421720241173406,0.7054357813168042,0.8195826019114492,0.1081648489461693,640.0912862245623,2.0654640370255684,0.3262148855513255
5,10,{'lr': 0.01},{'lr': 0.001},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},0.45291310886785474,0.6054246238066182,0.7694558221181977,0.1239670288165934,449.74260830914085,1.7774353881946952,0.36004437916015386
5,10,{'lr': 0.01},{'lr': 0.0001},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},-0.006693267291005274,0.2342999749923697,0.556855861127365,0.06288740462044995,515.7201665757268,2.674944326346485,0.27211296585659267
5,10,{'lr': 0.01},{'lr': 1e-05},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},0.26055554641817147,0.4895194922621498,0.7216695923542032,0.09613799533817366,635.3440466166621,2.586242172475661,0.27884341098740645
5,10,{'lr': 0.001},{'lr': 0.01},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},0.6710486935750861,0.6985197203117863,0.8289448020284766,0.12647602575189312,647.8876700487565,1.8420183658775238,0.35186261004025293
5,10,{'lr': 0.001},{'lr': 0.001},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},0.6320119186827687,0.8126468255300773,0.913594694753267,0.13955576068977088,846.5405201115178,2.162019367661641,0.3162535973773982
5,10,{'lr': 0.001},{'lr': 0.0001},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},0.5236130383899226,0.5945768002008424,0.7413692217671153,0.1756909148744511,915.3925595082267,1.6496974012098153,0.37740158538232094
5,10,{'lr': 0.001},{'lr': 1e-05},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},0.42270623869048196,0.5749013875076929,0.7415642676028866,0.17939712114013376,755.4694229130967,1.8598408508251474,0.3496698075738973
5,10,{'lr': 0.0001},{'lr': 0.01},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},0.7311123330974114,0.7814815084123703,0.8987712112346401,0.15042218740105887,674.5309355503679,3.888472174490656,0.2045628908799492
5,10,{'lr': 0.0001},{'lr': 0.001},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},0.714711649574272,0.7077856160248808,0.8031987517066511,0.1864013102099626,730.2720657816441,1.540850813470286,0.3935689552092211
5,10,{'lr': 0.0001},{'lr': 0.0001},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
5,10,{'lr': 0.0001},{'lr': 1e-05},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},0.5807269848349352,0.5710798024228442,0.7230349132046031,0.0957926826364132,492.2415443827436,2.0412853435270466,0.32880834484286753
5,10,{'lr': 1e-05},{'lr': 0.01},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},0.7237781843604605,0.7610416786444616,0.8804369026721279,0.08593033186261255,572.001177296733,2.5672853121804384,0.28032520880388123
5,10,{'lr': 1e-05},{'lr': 0.001},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},0.7956673695011649,0.7643738925824893,0.7952018724400234,0.1805134383505794,1095.8172464175534,1.8482321631504244,0.3510949749594506
5,10,{'lr': 1e-05},{'lr': 0.0001},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},0.29292330622415014,0.4634916525595819,0.6914374878096352,0.04116112931750593,249.76239136879653,1.6341888118215149,0.37962350895739705
5,10,{'lr': 1e-05},{'lr': 1e-05},42,<class 'sklearn.cluster._kmeans.KMeans'>,{},0.15258774511548268,0.30466257517946976,0.6046420908913595,0.0015009526197822388,279.30848868051226,3.285262354122402,0.2333579410926859
